ID_Uzorka;Dubina_Busenja_cm;Temp_Tla_C;pH_Vrijednost;H2O_Postotak;Metan_Senzor;Organske_Molekule
16075;3.9;-56.1;6.45;0.26;Negativno;Ne
16076;7.5;-60.8;6.64;0.55;Negativno;Ne
16077;2.1;-71.7;8.45;0.67;Negativno;Ne
16078;2.3;-53.7;5.68;0.83;Negativno;Ne
16079;7.9;-57.1;6.76;0.58;Negativno;Ne
16080;1.1;-62.1;9.02;0.52;Negativno;Ne
16081;2.4;-47.3;6.97;0.19;Negativno;Ne
16082;1.7;-70.2;4.17;0.9;Negativno;Ne
16083;9.7;-85.7;6.59;0.13;Negativno;Ne
16084;10.7;-52.5;8.06;0.57;Negativno;Ne
16085;7.3;-60.9;5.1;0.56;Negativno;Ne
16086;8.0;-62.9;4.88;0.26;Negativno;Ne
16087;9.2;-64.9;5.91;0.03;Negativno;Ne
16088;1.4;-56.2;7.55;0.08;Negativno;Ne
16089;3.7;-81.3;7.42;0.92;Negativno;Ne
16090;5.1;-59.7;7.71;0.49;Negativno;Ne
16091;2.9;-62.8;4.86;2.72;Negativno;Ne
16092;0.1;-79.8;6.2;0.14;Negativno;Ne
16093;5.0;-70.5;4.05;0.76;Negativno;Ne
16094;2.3;-62.2;7.72;0.24;Negativno;Ne
16095;0.2;-69.2;7.17;0.07;Negativno;Ne
16096;0.9;-61.6;8.03;0.43;Negativno;Ne
16097;0.5;-70.2;6.98;0.47;Negativno;Ne
16098;5.7;-43.0;5.38;0.64;Negativno;Ne
16099;1.1;-63.1;6.1;0.6;Negativno;Ne
16100;11.1;-65.8;4.08;0.34;Negativno;Ne
16101;7.4;-54.7;7.66;0.04;Negativno;Ne
16102;0.5;-53.4;6.71;0.08;Negativno;Ne
16103;0.1;-55.3;9.92;0.43;Negativno;Ne
16104;0.6;-62.3;6.27;1.15;Negativno;Ne
16105;10.4;-67.5;6.68;1.18;Negativno;Ne
16106;1.5;-61.1;8.29;0.08;Negativno;Ne
16107;0.8;-56.9;9.17;0.63;Negativno;Ne
16108;12.4;-69.5;7.89;0.41;Negativno;Ne
16109;0.8;-48.3;6.33;0.27;Negativno;Ne
16110;0.6;-67.1;8.48;0.78;Negativno;Ne
16111;8.1;-48.6;3.56;1.82;Negativno;Ne
16112;2.5;-77.5;7.26;0.08;Negativno;Ne
16113;5.4;-69.6;9.43;0.04;Negativno;Ne
16114;8.4;-63.7;8.05;0.6;Negativno;Ne
16115;1.1;-76.6;3.97;0.05;Negativno;Ne
16116;8.4;-57.4;7.24;1.66;Negativno;Ne
16117;1.0;-44.6;6.93;0.75;Negativno;Ne
16118;14.7;-54.1;5.57;0.03;Negativno;Ne
16119;0.7;-60.2;8.2;0.09;Negativno;Ne
16120;2.5;-61.8;7.6;0.29;Negativno;Ne
16121;3.3;-72.6;6.65;0.51;Negativno;Ne
16122;0.5;-66.5;9.33;0.16;Negativno;Ne
16123;6.0;-59.6;5.79;0.17;Negativno;Ne
16124;1.2;-50.6;9.66;0.02;Negativno;Ne
16125;7.0;-53.3;10.02;0.6;Negativno;Ne
16126;1.6;-65.7;2.59;0.51;Negativno;Ne
16127;1.8;-73.2;10.09;0.38;Pozitivno;Ne
16128;4.3;-55.3;7.36;0.27;Negativno;Ne
16129;16.0;-60.7;5.49;0.13;Negativno;Ne
16130;11.6;-76.6;5.11;0.35;Negativno;Ne
16131;6.6;-51.5;10.85;0.75;Negativno;Ne
16132;24.4;-69.4;5.27;0.35;Negativno;Ne
16133;5.8;-69.6;6.36;0.12;Negativno;Ne
16134;0.6;-70.1;8.47;2.48;Negativno;Ne
16135;11.5;-58.3;5.0;0.25;Negativno;Ne
16136;4.4;-57.0;10.95;1.65;Negativno;Ne
16137;6.7;-31.9;9.49;0.79;Negativno;Ne
16138;4.1;-53.8;5.84;0.55;Negativno;Ne
16139;12.2;-57.0;8.3;0.56;Negativno;Ne
16140;4.0;-84.9;9.84;0.28;Negativno;Ne
16141;6.0;-66.4;9.72;0.04;Negativno;Ne
16142;0.3;-42.6;2.4;0.16;Negativno;Ne
16143;1.2;-47.6;10.21;0.04;Negativno;Ne
16144;0.4;-46.0;7.14;1.01;Negativno;Ne
16145;4.6;-70.4;9.02;0.44;Negativno;Ne
16146;1.0;-63.3;6.1;2.02;Negativno;Ne
16147;17.5;-63.5;7.3;0.03;Negativno;Ne
16148;4.2;-53.2;9.05;0.69;Negativno;Ne
16149;0.2;-57.3;7.1;0.4;Negativno;Ne
16150;6.9;-54.3;9.49;0.72;Negativno;Ne
16151;30.4;-60.4;6.19;0.32;Negativno;Ne
16152;0.8;-69.5;3.89;0.66;Negativno;Ne
16153;0.2;-61.1;8.14;0.44;Negativno;Ne
16154;2.3;-52.3;7.22;0.06;Negativno;Ne
16155;0.3;-60.7;9.54;0.4;Negativno;Ne
16156;2.0;-57.8;4.44;0.24;Negativno;Ne
16157;0.9;-58.5;8.8;0.37;Negativno;Ne
16158;0.2;-54.6;6.09;0.02;Negativno;Ne
16159;1.6;-72.7;6.23;0.68;Negativno;Ne
16160;9.8;-57.3;8.19;0.61;Negativno;Ne
16161;1.2;-69.3;7.39;1.76;Negativno;Ne
16162;8.3;-59.4;9.76;0.47;Negativno;Ne
16163;2.3;-63.5;5.19;0.31;Negativno;Ne
16164;2.0;-65.5;7.05;0.41;Negativno;Ne
16165;6.6;-58.2;6.64;0.02;Negativno;Ne
16166;3.4;-61.2;8.74;0.13;Negativno;Ne
16167;2.5;-69.3;9.73;1.07;Negativno;Ne
16168;16.2;-59.2;4.79;0.54;Negativno;Ne
16169;3.4;-72.5;6.62;0.48;Negativno;Ne
16170;9.0;-59.8;4.49;0.9;Negativno;Ne
16171;11.1;-69.8;6.87;1.89;Negativno;Ne
16172;0.6;-58.0;3.86;0.09;Negativno;Ne
16173;7.7;-66.0;9.38;0.9;Negativno;Ne
16174;15.9;-65.5;7.87;0.28;Negativno;Ne
16175;2.5;-60.5;7.12;0.1;Negativno;Ne
16176;9.5;-54.8;6.66;0.31;Negativno;Ne
16177;3.9;-65.4;7.89;1.04;Negativno;Ne
16178;5.6;-70.4;8.33;0.14;Negativno;Ne
16179;8.9;-73.7;4.98;0.23;Negativno;Ne
16180;2.9;-72.0;8.46;0.54;Negativno;Ne
16181;1.6;-68.6;5.86;0.18;Negativno;Ne
16182;1.1;-59.1;8.56;0.38;Negativno;Ne
16183;0.3;-60.0;10.24;0.74;Negativno;Ne
16184;8.3;-69.1;6.61;1.1;Negativno;Ne
16185;20.7;-64.5;6.49;0.1;Negativno;Ne
16186;9.5;-61.6;5.82;0.36;Negativno;Ne
16187;10.3;-47.3;6.35;0.94;Negativno;Ne
16188;10.7;-53.0;3.04;0.4;Negativno;Ne
16189;18.4;-53.6;7.09;0.73;Negativno;Ne
16190;2.3;-56.5;5.55;0.37;Negativno;Ne
16191;0.1;-63.6;10.28;0.67;Negativno;Ne
16192;5.9;-65.7;5.23;0.16;Negativno;Ne
16193;4.5;-52.9;8.54;0.74;Negativno;Ne
16194;17.1;-61.7;5.63;1.01;Negativno;Ne
16195;17.8;-58.7;3.97;0.51;Negativno;Ne
16196;3.0;-67.6;6.17;0.8;Negativno;Ne
16197;8.8;-31.3;8.49;1.91;Negativno;Ne
16198;3.6;-62.3;5.07;0.01;Negativno;Ne
16199;4.2;-59.8;6.73;0.38;Negativno;Ne
16200;9.5;-54.0;6.23;0.4;Negativno;Ne
16201;1.5;-62.3;8.68;0.3;Negativno;Ne
16202;2.3;-47.4;8.38;0.67;Negativno;Ne
16203;7.8;-36.8;7.81;0.0;Pozitivno;Ne
16204;6.9;-57.8;9.0;0.69;Negativno;Ne
16205;23.2;-58.1;8.25;0.06;Negativno;Ne
16206;2.9;-59.4;9.61;0.23;Negativno;Ne
16207;3.0;-60.8;3.39;0.3;Negativno;Ne
16208;7.9;-48.3;8.02;1.16;Negativno;Ne
16209;2.9;-64.1;8.22;0.16;Negativno;Ne
16210;1.3;-65.9;8.35;0.09;Negativno;Ne
16211;3.9;-42.6;7.66;0.66;Negativno;Ne
16212;1.1;-57.6;8.57;0.39;Negativno;Ne
16213;2.9;-63.8;7.28;0.04;Negativno;Ne
16214;1.9;-56.6;8.8;0.4;Negativno;Ne
16215;0.0;-54.1;7.98;0.59;Negativno;Ne
16216;0.1;-46.1;7.41;0.26;Negativno;Ne
16217;5.9;-63.5;2.69;0.5;Negativno;Ne
16218;10.8;-68.4;5.13;0.18;Negativno;Ne
16219;5.0;-66.5;5.55;0.78;Negativno;Ne
16220;0.2;-63.1;6.11;1.12;Negativno;Ne
16221;3.4;-66.8;11.08;0.06;Negativno;Ne
16222;6.4;-39.5;6.8;0.03;Negativno;Ne
16223;3.4;-45.3;9.79;0.33;Negativno;Ne
16224;0.8;-67.8;9.51;0.15;Negativno;Ne
16225;24.4;-45.6;7.16;0.86;Negativno;Ne
16226;9.6;-79.9;7.28;0.62;Negativno;Ne
16227;7.2;-65.5;4.55;0.11;Negativno;Ne
16228;8.2;-57.5;5.64;0.06;Negativno;Ne
16229;2.0;-63.0;8.8;0.63;Negativno;Ne
16230;3.7;-72.7;6.01;0.58;Negativno;Ne
16231;2.2;-66.4;4.89;0.32;Negativno;Ne
16232;1.6;-71.3;2.84;0.12;Negativno;Ne
16233;0.1;-82.1;8.12;0.0;Negativno;Ne
16234;17.8;-64.1;8.72;0.4;Negativno;Ne
16235;2.2;-63.4;6.96;0.71;Negativno;Ne
16236;0.9;-49.1;6.37;0.11;Negativno;Ne
16237;0.8;-51.2;6.64;1.39;Negativno;Ne
16238;3.8;-61.3;2.56;0.68;Negativno;Ne
16239;0.7;-55.3;6.33;0.78;Negativno;Ne
16240;1.2;-59.2;7.19;0.81;Negativno;Ne
16241;12.8;-72.7;5.76;2.01;Negativno;Ne
16242;0.9;-64.5;6.29;0.5;Negativno;Ne
16243;2.2;-67.7;7.51;0.45;Negativno;Ne
16244;0.5;-55.2;8.75;0.8;Negativno;Ne
16245;3.3;-56.8;4.22;1.09;Negativno;Ne
16246;5.6;-52.9;7.45;0.55;Negativno;Ne
16247;0.8;-46.7;7.24;0.49;Negativno;Ne
16248;12.8;-60.6;4.64;0.51;Negativno;Ne
16249;18.7;-56.6;7.53;1.16;Negativno;Ne
16250;9.4;-48.0;5.34;1.29;Negativno;Ne
16251;19.0;-40.0;9.31;0.42;Negativno;Ne
16252;2.8;-66.3;6.09;0.12;Negativno;Ne
16253;2.9;-49.2;10.81;1.14;Negativno;Ne
16254;8.7;-46.3;7.75;0.55;Negativno;Ne
16255;12.8;-54.9;10.52;0.96;Negativno;Ne
16256;5.4;-52.3;5.92;0.52;Negativno;Ne
16257;1.3;-66.1;6.39;0.24;Negativno;Ne
16258;0.1;-60.0;6.95;1.68;Negativno;Ne
16259;3.1;-59.8;7.87;1.97;Negativno;Ne
16260;2.5;-49.6;6.81;0.58;Negativno;Ne
16261;2.7;-76.0;5.15;0.91;Negativno;Ne
16262;35.2;-59.5;10.12;0.6;Negativno;Ne
16263;8.4;-37.9;7.84;0.02;Negativno;Ne
16264;2.7;-58.0;4.93;0.13;Negativno;Ne
16265;0.3;-75.3;6.08;0.41;Negativno;Ne
16266;12.9;-85.5;7.99;0.29;Negativno;Ne
16267;2.9;-63.5;6.45;0.03;Negativno;Ne
16268;8.0;-56.2;6.21;0.6;Negativno;Ne
16269;3.0;-65.9;9.55;0.32;Negativno;Ne
16270;3.8;-74.0;4.27;0.08;Negativno;Ne
16271;6.2;-65.3;4.62;0.21;Negativno;Ne
16272;2.6;-65.5;6.35;0.12;Negativno;Ne
16273;2.2;-60.1;4.42;0.11;Negativno;Ne
16274;1.5;-73.0;6.55;0.09;Negativno;Ne
16275;1.5;-60.6;7.92;1.31;Negativno;Ne
16276;10.8;-53.1;7.38;0.32;Negativno;Ne
16277;6.2;-34.7;5.56;0.03;Negativno;Ne
16278;17.0;-65.9;9.83;0.04;Negativno;Ne
16279;4.1;-58.8;7.08;0.02;Negativno;Ne
16280;4.7;-60.0;7.26;0.03;Negativno;Ne
16281;5.0;-50.1;6.93;0.0;Negativno;Ne
16282;5.7;-63.3;8.17;1.74;Negativno;Ne
16283;8.2;-56.4;7.09;0.48;Negativno;Ne
16284;12.0;-40.8;9.3;0.34;Negativno;Ne
16285;2.5;-49.0;6.01;0.03;Negativno;Ne
16286;12.9;-45.7;7.41;0.41;Negativno;Ne
16287;2.7;-63.0;8.42;0.98;Pozitivno;Ne
16288;0.3;-64.1;8.98;0.56;Negativno;Ne
16289;1.1;-63.9;4.87;0.49;Negativno;Ne
16290;0.8;-45.7;2.11;0.06;Negativno;Ne
16291;0.9;-58.0;8.65;0.13;Negativno;Ne
16292;10.8;-56.4;6.83;0.16;Negativno;Ne
16293;5.3;-48.9;6.75;0.15;Negativno;Ne
16294;5.0;-72.3;3.46;0.63;Negativno;Ne
16295;3.9;-64.2;6.14;0.02;Negativno;Ne
16296;6.1;-78.5;4.08;0.54;Negativno;Ne
16297;5.8;-67.0;2.21;0.16;Negativno;Ne
16298;0.6;-54.8;6.81;0.01;Negativno;Ne
16299;3.2;-35.9;7.26;0.39;Negativno;Ne
16300;8.8;-59.9;8.22;0.42;Negativno;Ne
16301;8.1;-58.6;3.91;0.42;Negativno;Ne
16302;5.3;-59.4;5.92;0.73;Negativno;Ne
16303;0.5;-59.2;8.6;1.36;Negativno;Ne
16304;6.2;-57.7;5.02;0.12;Negativno;Ne
16305;18.8;-62.5;7.39;0.12;Negativno;Ne
16306;2.6;-60.5;9.62;0.84;Negativno;Ne
16307;1.5;-50.4;10.66;1.8;Negativno;Ne
16308;2.4;-61.6;6.31;0.33;Negativno;Ne
16309;12.4;-66.4;6.8;2.97;Negativno;Ne
16310;3.7;-68.8;7.04;1.24;Negativno;Ne
16311;3.9;-73.0;9.21;0.97;Negativno;Ne
16312;3.8;-47.0;7.9;0.9;Negativno;Ne
16313;2.4;-52.7;7.47;0.13;Negativno;Ne
16314;5.1;-63.1;5.64;0.03;Negativno;Ne
16315;2.2;-70.9;6.87;0.33;Negativno;Ne
16316;0.4;-54.0;6.85;0.1;Negativno;Ne
16317;0.5;-50.5;7.25;0.2;Negativno;Ne
16318;7.9;-65.5;7.63;0.53;Negativno;Ne
16319;2.3;-64.7;1.83;0.63;Negativno;Ne
16320;0.3;-73.7;7.96;0.29;Negativno;Ne
16321;4.0;-52.1;9.74;1.56;Negativno;Ne
16322;0.7;-51.7;4.08;0.16;Negativno;Ne
16323;2.0;-60.2;6.23;1.2;Negativno;Ne
16324;9.5;-52.3;6.02;0.33;Negativno;Ne
16325;7.4;-61.1;7.08;1.55;Negativno;Ne
16326;10.5;-57.5;5.67;0.08;Negativno;Ne
16327;0.7;-52.0;6.29;0.12;Negativno;Ne
16328;2.7;-60.4;7.29;0.49;Negativno;Ne
16329;1.7;-64.6;6.28;0.05;Negativno;Ne
16330;0.0;-56.5;7.76;0.01;Negativno;Ne
16331;23.2;-67.4;8.38;0.16;Negativno;Ne
16332;2.0;-79.8;7.13;0.72;Negativno;Ne
16333;2.5;-53.6;9.53;1.2;Negativno;Ne
16334;5.8;-50.6;8.71;0.02;Negativno;Ne
16335;0.6;-55.0;4.68;0.44;Negativno;Ne
16336;0.8;-52.8;9.58;0.27;Negativno;Ne
16337;10.3;-67.7;6.66;0.23;Negativno;Ne
16338;1.7;-56.5;8.34;0.22;Negativno;Ne
16339;4.7;-44.9;5.94;0.12;Negativno;Ne
16340;2.9;-69.1;7.22;0.86;Negativno;Ne
16341;5.6;-72.6;8.88;2.42;Negativno;Ne
16342;13.3;-76.2;9.37;0.62;Negativno;Ne
16343;16.3;-62.6;3.19;0.66;Negativno;Ne
16344;9.7;-54.5;6.85;0.49;Negativno;Ne
16345;5.4;-69.0;5.98;1.16;Negativno;Ne
16346;2.7;-73.9;6.1;0.0;Negativno;Ne
16347;2.6;-58.8;6.29;0.29;Negativno;Ne
16348;8.3;-56.9;4.63;0.08;Negativno;Ne
16349;9.3;-50.0;7.15;0.06;Negativno;Ne
16350;5.7;-63.7;4.2;0.32;Negativno;Ne
16351;3.1;-43.7;3.75;0.6;Negativno;Ne
16352;4.7;-75.0;8.0;0.05;Negativno;Ne
16353;3.1;-68.9;4.46;0.48;Negativno;Ne
16354;3.8;-72.4;7.76;0.01;Negativno;Ne
16355;6.1;-51.7;9.39;0.68;Negativno;Ne
16356;9.6;-60.9;7.78;0.29;Negativno;Ne
16357;1.9;-66.6;6.33;1.85;Pozitivno;Ne
16358;1.5;-62.4;10.99;0.17;Negativno;Ne
16359;8.7;-65.2;8.9;0.11;Negativno;Ne
16360;1.3;-65.7;8.44;0.75;Negativno;Ne
16361;0.3;-42.6;6.84;0.12;Negativno;Ne
16362;4.5;-75.8;5.63;0.4;Negativno;Ne
16363;5.7;-68.6;7.52;1.16;Negativno;Ne
16364;10.0;-68.3;4.84;1.3;Negativno;Ne
16365;17.0;-57.3;2.82;0.32;Negativno;Ne
16366;4.4;-52.2;3.45;0.23;Negativno;Ne
16367;0.0;-65.9;6.92;0.87;Negativno;Ne
16368;15.7;-68.2;6.93;0.37;Negativno;Ne
16369;0.9;-55.9;5.38;0.25;Negativno;Ne
16370;5.7;-54.8;8.09;0.31;Negativno;Ne
16371;0.3;-62.2;5.81;0.02;Negativno;Ne
16372;1.9;-53.3;6.64;0.25;Negativno;Ne
16373;10.5;-55.9;7.85;0.03;Negativno;Ne
16374;0.9;-40.1;4.64;0.31;Negativno;Ne
16375;6.8;-65.4;6.86;0.05;Negativno;Ne
16376;4.8;-61.8;7.19;0.25;Negativno;Ne
16377;12.7;-60.0;6.06;0.33;Negativno;Ne
16378;3.0;-55.9;7.42;0.3;Negativno;Ne
16379;1.6;-77.8;6.87;0.22;Negativno;Ne
16380;10.8;-61.7;5.79;0.02;Negativno;Ne
16381;4.7;-49.6;8.16;0.03;Negativno;Ne
16382;5.8;-73.0;6.91;0.16;Negativno;Ne
16383;10.0;-65.7;4.35;0.14;Negativno;Ne
16384;2.1;-66.5;7.36;0.9;Negativno;Ne
16385;2.1;-65.9;7.4;0.23;Negativno;Ne
16386;6.0;-89.5;4.77;0.01;Negativno;Ne
16387;6.4;-39.9;4.24;0.02;Negativno;Ne
16388;0.9;-51.6;4.63;0.57;Negativno;Ne
16389;19.6;-52.6;5.35;0.09;Negativno;Ne
16390;1.4;-44.0;6.55;0.27;Negativno;Ne
16391;0.2;-51.2;9.62;1.93;Negativno;Ne
16392;2.2;-72.9;5.98;0.03;Negativno;Ne
16393;1.6;-47.6;5.65;0.17;Negativno;Ne
16394;4.1;-50.9;7.4;0.31;Negativno;Ne
16395;11.8;-65.9;4.74;0.07;Negativno;Ne
16396;4.7;-66.4;6.84;0.14;Negativno;Ne
16397;0.0;-80.8;7.44;0.87;Negativno;Ne
16398;0.9;-69.7;10.56;0.04;Negativno;Ne
16399;8.6;-62.4;7.83;0.71;Negativno;Ne
16400;1.2;-64.1;7.88;0.56;Negativno;Ne
16401;11.6;-64.0;7.44;0.06;Negativno;Ne
16402;8.5;-63.7;4.17;0.32;Negativno;Ne
16403;0.3;-46.4;9.71;0.26;Negativno;Ne
16404;4.5;-60.5;6.6;0.02;Negativno;Ne
16405;0.4;-72.4;7.79;0.7;Negativno;Ne
16406;1.2;-76.3;6.61;0.55;Negativno;Ne
16407;7.1;-73.2;6.68;0.47;Negativno;Ne
16408;10.2;-55.3;5.2;1.32;Negativno;Ne
16409;3.4;-67.2;9.21;0.03;Negativno;Ne
16410;5.3;-81.3;5.23;0.27;Negativno;Ne
16411;5.0;-64.8;8.44;0.28;Negativno;Ne
16412;0.1;-48.4;10.01;0.94;Negativno;Ne
16413;2.4;-57.5;4.44;0.04;Negativno;Ne
16414;3.6;-61.5;6.2;0.38;Negativno;Ne
16415;0.1;-51.3;8.01;0.07;Negativno;Ne
16416;8.7;-63.5;6.2;1.33;Negativno;Ne
16417;5.3;-67.8;9.0;0.62;Negativno;Ne
16418;16.5;-61.6;5.66;0.9;Negativno;Ne
16419;22.1;-63.4;8.3;0.05;Negativno;Ne
16420;0.8;-44.8;3.04;2.06;Negativno;Ne
16421;5.8;-55.0;8.12;1.54;Negativno;Ne
16422;8.2;-53.0;8.01;0.74;Negativno;Ne
16423;7.6;-52.3;4.31;0.18;Negativno;Ne
16424;7.2;-78.5;10.51;0.15;Negativno;Ne
16425;8.0;-60.9;2.94;0.29;Negativno;Ne
16426;1.7;-47.8;7.81;0.33;Negativno;Ne
16427;2.8;-51.0;5.61;0.36;Negativno;Ne
16428;7.5;-70.9;7.71;0.47;Negativno;Ne
16429;0.4;-49.2;5.55;0.65;Negativno;Ne
16430;8.2;-75.0;6.25;0.26;Negativno;Ne
16431;8.1;-52.7;2.22;0.29;Negativno;Ne
16432;8.2;-61.7;12.34;0.11;Negativno;Ne
16433;5.4;-40.2;6.71;0.02;Negativno;Ne
16434;0.3;-81.0;5.24;0.42;Negativno;Ne
16435;6.9;-44.6;9.29;0.16;Negativno;Ne
16436;4.6;-77.2;5.05;0.21;Negativno;Ne
16437;9.1;-48.3;6.12;0.03;Negativno;Ne
16438;0.3;-53.2;6.25;0.72;Pozitivno;Ne
16439;5.9;-61.1;5.75;0.11;Negativno;Ne
16440;4.6;-64.7;6.11;0.05;Negativno;Ne
16441;13.3;-56.2;8.93;0.71;Negativno;Ne
16442;7.3;-66.3;9.28;1.07;Negativno;Ne
16443;1.1;-57.3;6.34;0.64;Negativno;Ne
16444;11.8;-47.1;4.91;0.17;Negativno;Ne
16445;1.2;-64.0;9.73;0.66;Negativno;Ne
16446;2.2;-49.6;6.65;0.37;Negativno;Ne
16447;0.5;-52.1;4.6;1.05;Negativno;Ne
16448;0.2;-59.5;5.49;1.29;Negativno;Ne
16449;2.9;-71.5;3.96;0.12;Negativno;Ne
16450;12.9;-53.3;4.65;0.55;Negativno;Ne
16451;0.3;-81.1;7.68;0.54;Negativno;Ne
16452;7.1;-55.4;6.74;0.23;Negativno;Ne
16453;4.9;-72.7;8.21;0.14;Negativno;Ne
16454;9.7;-63.5;5.12;0.12;Negativno;Ne
16455;23.5;-76.0;5.26;0.39;Negativno;Ne
16456;2.0;-59.3;7.4;0.24;Negativno;Ne
16457;8.6;-57.7;10.39;0.58;Negativno;Ne
16458;6.9;-50.3;6.88;0.21;Negativno;Ne
16459;2.3;-50.1;7.63;0.58;Negativno;Ne
16460;8.9;-59.2;9.07;1.58;Negativno;Ne
16461;5.3;-51.7;7.22;0.07;Negativno;Ne
16462;2.8;-54.8;6.64;0.68;Negativno;Ne
16463;17.7;-55.2;11.01;0.2;Negativno;Ne
16464;1.4;-68.2;4.92;0.56;Negativno;Ne
16465;2.6;-65.1;5.15;0.56;Negativno;Ne
16466;9.0;-58.5;8.87;0.15;Negativno;Ne
16467;17.3;-56.9;8.43;0.86;Negativno;Ne
16468;12.7;-56.1;8.38;0.31;Negativno;Ne
16469;2.1;-65.0;3.38;0.75;Negativno;Ne
16470;0.2;-57.3;2.96;0.21;Negativno;Ne
16471;1.0;-58.7;4.98;0.03;Negativno;Ne
16472;3.7;-57.7;5.64;0.73;Negativno;Ne
16473;0.7;-67.6;4.63;0.52;Negativno;Ne
16474;4.3;-53.9;9.36;0.01;Negativno;Ne
16475;7.7;-60.1;4.92;0.04;Negativno;Ne
16476;2.8;-73.9;7.42;0.19;Negativno;Ne
16477;8.5;-80.4;7.97;0.12;Negativno;Ne
16478;2.2;-59.9;8.68;0.08;Negativno;Ne
16479;4.4;-62.7;5.54;1.45;Negativno;Ne
16480;1.8;-51.9;8.22;2.34;Negativno;Ne
16481;2.5;-49.4;2.37;0.14;Negativno;Ne
16482;0.1;-64.8;7.01;0.48;Negativno;Ne
16483;3.9;-75.1;10.3;0.05;Negativno;Ne
16484;4.5;-66.1;7.05;0.62;Negativno;Ne
16485;6.0;-59.6;5.23;1.69;Negativno;Ne
16486;1.1;-55.5;9.87;0.32;Negativno;Ne
16487;0.1;-63.7;6.96;0.24;Negativno;Ne
16488;5.7;-54.8;7.87;1.61;Negativno;Ne
16489;1.2;-66.0;8.35;0.07;Negativno;Ne
16490;24.0;-59.2;3.21;0.03;Negativno;Ne
16491;8.3;-73.4;6.56;0.13;Negativno;Ne
16492;4.9;-63.7;7.43;0.85;Negativno;Ne
16493;1.4;-59.1;6.14;0.55;Negativno;Ne
16494;4.1;-49.5;10.75;0.03;Negativno;Ne
16495;5.7;-47.0;9.99;1.37;Negativno;Ne
16496;7.0;-50.3;4.91;0.56;Negativno;Ne
16497;9.7;-60.1;7.56;0.15;Negativno;Ne
16498;19.6;-62.0;7.82;1.16;Negativno;Ne
16499;0.3;-62.2;9.78;1.2;Negativno;Ne
16500;1.6;-57.6;5.45;1.32;Negativno;Ne
16501;11.7;-50.7;9.57;0.46;Negativno;Ne
16502;1.8;-45.6;7.99;0.77;Negativno;Ne
16503;1.6;-55.1;8.14;0.01;Negativno;Ne
16504;0.4;-71.5;8.33;0.38;Negativno;Ne
16505;0.0;-55.8;6.92;1.15;Negativno;Ne
16506;9.1;-60.7;4.51;0.34;Negativno;Ne
16507;1.7;-68.2;3.57;0.84;Negativno;Ne
16508;0.5;-77.2;5.74;0.03;Negativno;Ne
16509;0.2;-54.6;8.95;0.05;Negativno;Ne
16510;5.7;-55.9;9.76;0.02;Negativno;Ne
16511;2.1;-78.0;3.3;0.33;Negativno;Ne
16512;0.5;-69.1;6.63;0.42;Negativno;Ne
16513;10.2;-66.6;5.66;0.91;Negativno;Ne
16514;1.0;-72.9;8.75;0.23;Negativno;Ne
16515;16.8;-64.6;5.73;0.28;Negativno;Ne
16516;1.7;-52.4;6.91;0.28;Negativno;Ne
16517;7.7;-70.0;8.93;0.13;Negativno;Ne
16518;5.5;-59.4;5.92;0.04;Negativno;Ne
16519;10.7;-67.4;5.82;1.26;Negativno;Ne
16520;2.5;-49.2;4.36;0.08;Negativno;Ne
16521;2.1;-60.5;6.62;1.02;Negativno;Ne
16522;1.7;-56.3;6.79;0.53;Negativno;Ne
16523;2.9;-55.0;5.72;0.5;Negativno;Ne
16524;4.3;-76.7;5.25;0.5;Negativno;Ne
16525;3.3;-47.9;5.57;0.05;Negativno;Ne
16526;2.0;-45.0;9.64;0.52;Negativno;Ne
16527;4.9;-61.6;7.51;0.33;Negativno;Ne
16528;3.1;-78.0;5.4;0.14;Negativno;Ne
16529;2.0;-61.2;5.76;0.14;Negativno;Ne
16530;7.6;-71.8;12.23;0.12;Negativno;Ne
16531;5.6;-56.3;6.35;0.09;Negativno;Ne
16532;5.6;-66.2;4.14;0.01;Negativno;Ne
16533;2.8;-67.0;6.62;0.02;Negativno;Ne
16534;10.2;-58.7;6.03;1.13;Negativno;Ne
16535;8.5;-69.5;5.32;0.08;Negativno;Ne
16536;3.8;-55.7;9.62;0.11;Negativno;Ne
16537;1.7;-44.9;5.02;0.19;Negativno;Ne
16538;11.0;-66.0;5.03;0.0;Negativno;Ne
16539;10.4;-62.8;6.02;0.65;Negativno;Ne
16540;3.9;-64.6;7.54;0.05;Negativno;Ne
16541;5.5;-59.9;8.86;0.25;Negativno;Ne
16542;10.8;-73.7;10.96;1.29;Negativno;Ne
16543;1.4;-63.8;6.67;0.02;Negativno;Ne
16544;1.8;-64.9;6.22;0.09;Negativno;Ne
16545;1.0;-61.7;5.19;0.44;Negativno;Ne
16546;2.3;-72.7;9.43;0.28;Negativno;Ne
16547;2.0;-60.2;4.15;1.22;Negativno;Ne
16548;0.8;-50.4;7.65;0.4;Negativno;Ne
16549;6.2;-65.5;6.69;0.14;Negativno;Ne
16550;16.0;-53.5;6.95;2.04;Pozitivno;Ne
16551;2.8;-76.0;6.94;0.38;Negativno;Ne
16552;5.9;-76.3;3.93;0.38;Negativno;Ne
16553;3.0;-44.2;6.91;0.07;Negativno;Ne
